ISO3Code,Age,Pop2020,Sex
IDN,0,11565560,Female
IRN,0,3724262,Female
IRQ,0,2612357,Female
IRL,0,152093,Female
ISR,0,413202,Female
ITA,0,1127405,Female
CIV,0,2052825,Female
JAM,0,112917,Female
JPN,0,2324647,Female
KAZ,0,929751,Female
JOR,0,515604,Female
KEN,0,3486021,Female
PRK,0,852194,Female
KOR,0,922711,Female
KWT,0,141490,Female
KGZ,0,370063,Female
LAO,0,390551,Female
LBN,0,277059,Female
LSO,0,125892,Female
LVA,0,54579,Female
LBR,0,362542,Female
LBY,0,303486,Female
LTU,0,70376,Female
LUX,0,16147,Female
MDG,0,2030874,Female
MWI,0,1446930,Female
MYS,0,1278631,Female
MDV,0,17184,Female
MLI,0,1771982,Female
MLT,0,10530,Female
MRT,0,338569,Female
MUS,0,31398,Female
MEX,0,5353961,Female
MNG,0,185239,Female
MDA,0,98566,Female
MNE,0,17781,Female
MAR,0,1618708,Female
MOZ,0,2565778,Female
OMN,0,221754,Female
NAM,0,167737,Female
NPL,0,1321065,Female
NLD,0,418520,Female
VUT,0,20423,Female
NZL,0,146564,Female
NIC,0,321431,Female
NER,0,2347101,Female
NGA,0,16561329,Female
NOR,0,146366,Female
FSM,0,5970,Female
PAK,0,13453556,Female
PAN,0,190263,Female
PNG,0,534541,Female
PRY,0,342455,Female
PER,0,1383397,Female
PHL,0,5165709,Female
POL,0,917595,Female
PRT,0,194288,Female
GNB,0,151169,Female
TLS,0,87391,Female
QAT,0,65900,Female
ROU,0,456823,Female
RUS,0,4508865,Female
RWA,0,935207,Female
LCA,0,5341,Female
VCT,0,3802,Female
STP,0,15690,Female
SAU,0,1467625,Female
SEN,0,1288929,Female
SRB,0,202346,Female
SYC,0,3870,Female
SLE,0,577747,Female
SGP,0,124111,Female
SVK,0,138506,Female
VNM,0,3727629,Female
SVN,0,49239,Female
SOM,0,1402528,Female
ZAF,0,2845952,Female
ZWE,0,1042891,Female
ESP,0,964429,Female
SSD,0,842528,Female
SDN,0,3123261,Female
SUR,0,25139,Female
SWZ,0,71155,Female
SWE,0,292210,Female
CHE,0,220549,Female
SYR,0,939508,Female
TJK,0,659215,Female
THA,0,1745635,Female
TGO,0,608386,Female
TON,0,5938,Female
TTO,0,43461,Female
ARE,0,244293,Female
TUN,0,489091,Female
TUR,0,3210418,Female
TKM,0,325574,Female
UGA,0,3857588,Female
UKR,0,1026310,Female
MKD,0,54218,Female
EGY,0,6168603,Female
GBR,0,1915127,Female
TZA,0,4813932,Female
USA,0,9621269,Female
BFA,0,1705602,Female
URY,0,115658,Female
UZB,0,1664767,Female
VEN,0,1160536,Female
WSM,0,12965,Female
YEM,0,2015463,Female
ZMB,0,1456965,Female
AFG,5,2641593,Female
ALB,5,79822,Female
DZA,5,2269335,Female
AGO,5,2535920,Female
ATG,5,3560,Female
AZE,5,400294,Female
ARG,5,1820688,Female
AUS,5,798241,Female
AUT,5,206020,Female
BHS,5,12941,Female
BHR,5,51578,Female
BGD,5,7167474,Female
ARM,5,100229,Female
BRB,5,7623,Female
BEL,5,323492,Female
BTN,5,30498,Female
BOL,5,576763,Female
BIH,5,78769,Female
BWA,5,132150,Female
BRA,5,7136977,Female
BLZ,5,19082,Female
SLB,5,45029,Female
BRN,5,16776,Female
BGR,5,163636,Female
MMR,5,2241061,Female
BDI,5,902509,Female
BLR,5,288777,Female
KHM,5,858560,Female
CMR,5,1848488,Female
CAN,5,966024,Female
CPV,5,26188,Female
CAF,5,346748,Female
LKA,5,833571,Female
TCD,5,1256678,Female
CHL,5,621865,Female
CHN,5,40415039,Female
COL,5,1809772,Female
COM,5,56046,Female
COG,5,381733,Female
COD,5,6771480,Female
CRI,5,174632,Female
HRV,5,97512,Female
CUB,5,305433,Female
CYP,5,32815,Female
CZE,5,269806,Female
BEN,5,832226,Female
DNK,5,144837,Female
DOM,5,488284,Female
ECU,5,787672,Female
SLV,5,278571,Female
GNQ,5,84828,Female
ETH,5,7525556,Female
ERI,5,233034,Female
EST,5,36408,Female
FJI,5,42870,Female
FIN,5,148704,Female
FRA,5,1911573,Female
DJI,5,48406,Female
GAB,5,138555,Female
GEO,5,137039,Female
GMB,5,174650,Female
PSE,5,328255,Female
DEU,5,1851880,Female
GHA,5,1903357,Female
KIR,5,6824,Female
GRC,5,228093,Female
GRD,5,4454,Female
GTM,5,969480,Female
GIN,5,926606,Female
GUY,5,35800,Female
HTI,5,608270,Female
HND,5,483854,Female
HUN,5,218060,Female
ISL,5,11138,Female
IND,5,56104958,Female
IDN,5,11886870,Female
IRN,5,3361593,Female
IRQ,5,2542391,Female
IRL,5,174421,Female
ISR,5,400498,Female
ITA,5,1295570,Female
CIV,5,1800901,Female
JAM,5,114585,Female
JPN,5,2628006,Female
KAZ,5,946530,Female
JOR,5,566160,Female
KEN,5,3461279,Female
PRK,5,822736,Female
KOR,5,1098051,Female
KWT,5,148007,Female
KGZ,5,375101,Female
LAO,5,377842,Female
LBN,5,279486,Female
LSO,5,112600,Female
LVA,5,45018,Female
LBR,5,332295,Female
LBY,5,321796,Female
LTU,5,75414,Female
LUX,5,15924,Female
MDG,5,1808089,Female
MWI,5,1356955,Female
MYS,5,1216604,Female
MDV,5,17925,Female
MLI,5,1550620,Female
MLT,5,10310,Female
MRT,5,304116,Female
MUS,5,33762,Female
MEX,5,5478805,Female
MNG,5,178815,Female
MDA,5,107224,Female
MNE,5,17776,Female
MAR,5,1669826,Female
MOZ,5,2273226,Female
OMN,5,187284,Female
NAM,5,159301,Female
NPL,5,1370347,Female
NLD,5,434970,Female
VUT,5,18711,Female
NZL,5,152978,Female
NIC,5,321436,Female
NER,5,1951895,Female
NGA,5,14625985,Female
NOR,5,152117,Female
FSM,5,5710,Female
PAK,5,12273189,Female
PAN,5,188074,Female
PNG,5,504208,Female
PRY,5,333884,Female
PER,5,1302683,Female
PHL,5,5551880,Female
POL,5,926364,Female
PRT,5,213738,Female
GNB,5,137663,Female
TLS,5,75469,Female
QAT,5,65779,Female
ROU,5,469158,Female
RUS,5,4548680,Female
RWA,5,834768,Female
LCA,5,5423,Female
VCT,5,4128,Female
STP,5,15165,Female
SAU,5,1467381,Female
SEN,5,1192431,Female
SRB,5,210981,Female
SYC,5,3871,Female
SLE,5,532748,Female
SGP,5,107076,Female
SVK,5,138268,Female
VNM,5,3581342,Female
SVN,5,52886,Female
SOM,5,1186564,Female
ZAF,5,2877308,Female
ZWE,5,1101198,Female
ESP,5,1087684,Female
SSD,5,759622,Female
SDN,5,2855334,Female
SUR,5,25376,Female
SWZ,5,70984,Female
SWE,5,288463,Female
CHE,5,210680,Female
SYR,5,841466,Female
TJK,5,594212,Female
THA,5,1867110,Female
TGO,5,558500,Female
TON,5,6018,Female
TTO,5,47290,Female
ARE,5,251005,Female
TUN,5,491581,Female
TUR,5,3349383,Female
TKM,5,331290,Female
UGA,5,3498879,Female
UKR,5,1201003,Female
MKD,5,55713,Female
EGY,5,5976526,Female
GBR,5,2011016,Female
TZA,5,4262107,Female
USA,5,9798759,Female
BFA,5,1512775,Female
URY,5,115718,Female
UZB,5,1598165,Female
VEN,5,1336347,Female
WSM,5,11608,Female
YEM,5,1919836,Female
ZMB,5,1346207,Female
AFG,10,2540450,Female
ALB,10,75224,Female
DZA,10,1872109,Female
AGO,10,2182666,Female
ATG,10,3369,Female
AZE,10,323993,Female
ARG,10,1766041,Female
AUS,10,784728,Female
AUT,10,205043,Female
BHS,10,15634,Female
BHR,10,46821,Female
BGD,10,7381842,Female
ARM,10,92565,Female
BRB,10,8624,Female
BEL,10,325878,Female
BTN,10,32637,Female
BOL,10,568242,Female
BIH,10,88331,Female
BWA,10,121893,Female
BRA,10,7319056,Female
BLZ,10,18647,Female
SLB,10,38122,Female
BRN,10,15173,Female
BGR,10,180220,Female
MMR,10,2412701,Female
BDI,10,751525,Female
BLR,10,236341,Female
KHM,10,800693,Female
CMR,10,1647542,Female
CAN,10,968771,Female
CPV,10,25290,Female
CAF,10,332451,Female
LKA,10,857098,Female
TCD,10,1089596,Female
CHL,10,614053,Female
CHN,10,38912828,Female
COL,10,1894697,Female
COM,10,49963,Female
COG,10,340007,Female
COD,10,5721673,Female
CRI,10,173617,Female
HRV,10,102835,Female
CUB,10,293422,Female
CYP,10,32838,Female
CZE,10,279259,Female
BEN,10,733765,Female
DNK,10,163712,Female
DOM,10,478988,Female
ECU,10,760867,Female
SLV,10,282959,Female
GNQ,10,70989,Female
ETH,10,6854126,Female
ERI,10,238269,Female
EST,10,36459,Female
FJI,10,40600,Female
FIN,10,151730,Female
FRA,10,1950961,Female
DJI,10,39924,Female
GAB,10,113808,Female
GEO,10,120041,Female
GMB,10,148713,Female
PSE,10,289878,Female
DEU,10,1832305,Female
GHA,10,1703417,Female
KIR,10,6608,Female
GRC,10,262836,Female
GRD,10,4188,Female
GTM,10,942380,Female
GIN,10,837607,Female
GUY,10,34634,Female
HTI,10,592092,Female
HND,10,501571,Female
HUN,10,235637,Female
ISL,10,11232,Female
IND,10,59853324,Female
IDN,10,11174785,Female
IRN,10,3032120,Female
IRQ,10,2218133,Female
IRL,10,174656,Female
ISR,10,358769,Female
ITA,10,1387183,Female
CIV,10,1593603,Female
JAM,10,111730,Female
JPN,10,2707638,Female
KAZ,10,779067,Female
JOR,10,562780,Female
KEN,10,3340913,Female
PRK,10,824285,Female
KOR,10,1101938,Female
KWT,10,135294,Female
KGZ,10,294243,Female
LAO,10,372415,Female
LBN,10,265065,Female
LSO,10,106477,Female
LVA,10,49615,Female
LBR,10,305778,Female
LBY,10,303950,Female
LTU,10,59154,Female
LUX,10,15519,Female
MDG,10,1654969,Female
MWI,10,1275213,Female
MYS,10,1187862,Female
MDV,10,16172,Female
MLI,10,1356791,Female
MLT,10,9826,Female
MRT,10,265016,Female
MUS,10,39518,Female
MEX,10,5448048,Female
MNG,10,139413,Female
MDA,10,105482,Female
MNE,10,18750,Female
MAR,10,1521630,Female
MOZ,10,2027942,Female
OMN,10,149831,Female
NAM,10,141046,Female
NPL,10,1457119,Female
NLD,10,455971,Female
VUT,10,17852,Female
NZL,10,156370,Female
NIC,10,308558,Female
NER,10,1606445,Female
NGA,10,12633388,Female
NOR,10,156423,Female
FSM,10,5812,Female
PAK,10,11296757,Female
PAN,10,180822,Female
PNG,10,480930,Female
PRY,10,331084,Female
PER,10,1370496,Female
PHL,10,5328550,Female
POL,10,963232,Female
PRT,10,239813,Female
GNB,10,120918,Female
TLS,10,75645,Female
QAT,10,59492,Female
ROU,10,525496,Female
RUS,10,3988159,Female
RWA,10,777261,Female
LCA,10,5506,Female
VCT,10,4132,Female
STP,10,14409,Female
SAU,10,1300660,Female
SEN,10,1036966,Female
SRB,10,235173,Female
SYC,10,3629,Female
SLE,10,495355,Female
SGP,10,117608,Female
SVK,10,137951,Female
VNM,10,3364138,Female
SVN,10,50652,Female
SOM,10,1053587,Female
ZAF,10,2721342,Female
ZWE,10,958361,Female
ESP,10,1207312,Female
SSD,10,682140,Female
SDN,10,2626496,Female
SUR,10,24867,Female
SWZ,10,73683,Female
SWE,10,284761,Female
CHE,10,199672,Female
SYR,10,858224,Female
TJK,10,474742,Female
THA,10,1996569,Female
TGO,10,510126,Female
TON,10,5719,Female
TTO,10,47486,Female
ARE,10,222416,Female
TUN,10,411077,Female
TUR,10,3311135,Female
TKM,10,258868,Female
UGA,10,3072370,Female
UKR,10,1166308,Female
MKD,10,54269,Female
EGY,10,4698341,Female
GBR,10,1933970,Female
TZA,10,3785386,Female
USA,10,10311974,Female
BFA,10,1336467,Female
URY,10,113959,Female
UZB,10,1424805,Female
VEN,10,1298047,Female
WSM,10,10913,Female
YEM,10,1740376,Female
ZMB,10,1205808,Female
AFG,15,2251504,Female
ALB,15,93379,Female
DZA,15,1425863,Female
AGO,15,1780690,Female
ATG,15,3490,Female
AZE,15,295833,Female
ARG,15,1739689,Female
AUS,15,742431,Female
AUT,15,218866,Female
BHS,15,16324,Female
BHR,15,40364,Female
BGD,15,7609850,Female
ARM,15,79246,Female
BRB,15,9218,Female
BEL,15,311548,Female
BTN,15,34130,Female
BOL,15,557073,Female
BIH,15,80892,Female
BWA,15,111435,Female
BRA,15,7964694,Female
BLZ,15,19806,Female
SLB,15,33840,Female
BRN,15,16401,Female
BGR,15,152495,Female
MMR,15,2530604,Female
BDI,15,607974,Female
BLR,15,215643,Female
KHM,15,727375,Female
CMR,15,1420203,Female
CAN,15,971038,Female
CPV,15,24378,Female
CAF,15,298235,Female
LKA,15,833944,Female
TCD,15,925954,Female
CHL,15,611781,Female
CHN,15,38238737,Female
COL,15,2079569,Female
COM,15,44072,Female
COG,15,285007,Female
COD,15,4711815,Female
CRI,15,177679,Female
HRV,15,95710,Female
CUB,15,312225,Female
CYP,15,35464,Female
CZE,15,237762,Female
BEN,15,637598,Female
DNK,15,166167,Female
DOM,15,470057,Female
ECU,15,765542,Female
SLV,15,292083,Female
GNQ,15,59776,Female
ETH,15,6432598,Female
ERI,15,183464,Female
EST,15,30318,Female
FJI,15,36537,Female
FIN,15,144442,Female
FRA,15,1901843,Female
DJI,15,40994,Female
GAB,15,96129,Female
GEO,15,102207,Female
GMB,15,128304,Female
PSE,15,254250,Female
DEU,15,1968750,Female
GHA,15,1533921,Female
KIR,15,5004,Female
GRC,15,257254,Female
GRD,15,3678,Female
GTM,15,953920,Female
GIN,15,748232,Female
GUY,15,37138,Female
HTI,15,568686,Female
HND,15,510080,Female
HUN,15,236115,Female
ISL,15,10607,Female
IND,15,59374711,Female
IDN,15,11310294,Female
IRN,15,2700238,Female
IRQ,15,2022766,Female
IRL,15,153162,Female
ISR,15,324764,Female
ITA,15,1391636,Female
CIV,15,1452427,Female
JAM,15,117374,Female
JPN,15,2775858,Female
KAZ,15,544572,Female
JOR,15,515169,Female
KEN,15,2988795,Female
PRK,15,918768,Female
KOR,15,1187207,Female
KWT,15,100703,Female
KGZ,15,245291,Female
LAO,15,349642,Female
LBN,15,284730,Female
LSO,15,108465,Female
LVA,15,42712,Female
LBR,15,271580,Female
LBY,15,274115,Female
LTU,15,59115,Female
LUX,15,16735,Female
MDG,15,1503051,Female
MWI,15,1088192,Female
MYS,15,1293150,Female
MDV,15,12790,Female
MLI,15,1109560,Female
MLT,15,10053,Female
MRT,15,231886,Female
MUS,15,46408,Female
MEX,15,5514580,Female
MNG,15,108329,Female
MDA,15,97800,Female
MNE,15,18638,Female
MAR,15,1451080,Female
MOZ,15,1780978,Female
OMN,15,120871,Female
NAM,15,123064,Female
NPL,15,1584067,Female
NLD,15,494411,Female
VUT,15,14295,Female
NZL,15,148767,Female
NIC,15,291125,Female
NER,15,1295348,Female
NGA,15,10758964,Female
NOR,15,157425,Female
FSM,15,5560,Female
PAK,15,10532903,Female
PAN,15,175437,Female
PNG,15,447361,Female
PRY,15,322314,Female
PER,15,1256814,Female
PHL,15,5055235,Female
POL,15,852940,Female
PRT,15,256708,Female
GNB,15,103610,Female
TLS,15,75478,Female
QAT,15,47786,Female
ROU,15,483242,Female
RUS,15,3460825,Female
RWA,15,680682,Female
LCA,15,6561,Female
VCT,15,4380,Female
STP,15,12372,Female
SAU,15,1089822,Female
SEN,15,874711,Female
SRB,15,248003,Female
SYC,15,3150,Female
SLE,15,435969,Female
SGP,15,128297,Female
SVK,15,128182,Female
VNM,15,3136022,Female
SVN,15,44537,Female
SOM,15,905606,Female
ZAF,15,2440831,Female
ZWE,15,822189,Female
ESP,15,1087227,Female
SSD,15,594881,Female
SDN,15,2371792,Female
SUR,15,24377,Female
SWZ,15,63873,Female
SWE,15,264276,Female
CHE,15,208407,Female
SYR,15,771544,Female
TJK,15,395366,Female
THA,15,2133660,Female
TGO,15,443717,Female
TON,15,5494,Female
TTO,15,44187,Female
ARE,15,188927,Female
TUN,15,378336,Female
TUR,15,3332948,Female
TKM,15,239581,Female
UGA,15,2620836,Female
UKR,15,958718,Female
MKD,15,58835,Female
EGY,15,4225351,Female
GBR,15,1805522,Female
TZA,15,3192431,Female
USA,15,10408587,Female
BFA,15,1130961,Female
URY,15,120242,Female
UZB,15,1239215,Female
VEN,15,1225539,Female
WSM,15,9299,Female
YEM,15,1574072,Female
ZMB,15,1059256,Female
AFG,20,1909206,Female
ALB,20,110982,Female
DZA,20,1468812,Female
AGO,20,1458325,Female
ATG,20,3752,Female
AZE,20,341159,Female
ARG,20,1714597,Female
AUS,20,783346,Female
AUT,20,245500,Female
BHS,20,16778,Female
BHR,20,38868,Female
BGD,20,7496756,Female
ARM,20,83570,Female
BRB,20,9230,Female
BEL,20,319940,Female
BTN,20,34722,Female
BOL,20,524085,Female
BIH,20,104619,Female
BWA,20,100947,Female
BRA,20,8466492,Female
BLZ,20,19731,Female
SLB,20,29209,Female
BRN,20,16698,Female
BGR,20,144527,Female
MMR,20,2392485,Female
BDI,20,523638,Female
BLR,20,206864,Female
KHM,20,754488,Female
CMR,20,1206119,Female
CAN,20,1155236,Female
CPV,20,22584,Female
CAF,20,241013,Female
LKA,20,752763,Female
TCD,20,765776,Female
CHL,20,690833,Female
CHN,20,40884302,Female
COL,20,2174898,Female
COM,20,39181,Female
COG,20,237398,Female
COD,20,3860593,Female
CRI,20,196168,Female
HRV,20,115038,Female
CUB,20,341084,Female
CYP,20,43849,Female
CZE,20,230205,Female
BEN,20,552572,Female
DNK,20,182174,Female
DOM,20,462350,Female
ECU,20,770693,Female
SLV,20,322236,Female
GNQ,20,57823,Female
ETH,20,5816173,Female
ERI,20,141929,Female
EST,20,28443,Female
FJI,20,35223,Female
FIN,20,152605,Female
FRA,20,1828067,Female
DJI,20,41298,Female
GAB,20,89117,Female
GEO,20,110222,Female
GMB,20,115031,Female
PSE,20,245444,Female
DEU,20,2170940,Female
GHA,20,1397886,Female
KIR,20,5430,Female
GRC,20,258966,Female
GRD,20,4293,Female
GTM,20,889326,Female
GIN,20,645274,Female
GUY,20,37037,Female
HTI,20,536373,Female
HND,20,498856,Female
HUN,20,252381,Female
ISL,20,10890,Female
IND,20,57638993,Female
IDN,20,11027508,Female
IRN,20,2755066,Female
IRQ,20,1858446,Female
IRL,20,143018,Female
ISR,20,303852,Female
ITA,20,1415929,Female
CIV,20,1274258,Female
JAM,20,128126,Female
JPN,20,2921297,Female
KAZ,20,536337,Female
JOR,20,466017,Female
KEN,20,2617391,Female
PRK,20,947844,Female
KOR,20,1533115,Female
KWT,20,93733,Female
KGZ,20,252392,Female
LAO,20,343139,Female
LBN,20,299034,Female
LSO,20,101141,Female
LVA,20,33372,Female
LBR,20,229245,Female
LBY,20,266432,Female
LTU,20,65192,Female
LUX,20,19254,Female
MDG,20,1340892,Female
MWI,20,924780,Female
MYS,20,1389293,Female
MDV,20,14944,Female
MLI,20,879940,Female
MLT,20,12136,Female
MRT,20,205289,Female
MUS,20,46613,Female
MEX,20,5434658,Female
MNG,20,113573,Female
MDA,20,118028,Female
MNE,20,19794,Female
MAR,20,1408722,Female
MOZ,20,1473214,Female
OMN,20,128709,Female
NAM,20,123671,Female
NPL,20,1685226,Female
NLD,20,498403,Female
VUT,20,12722,Female
NZL,20,158120,Female
NIC,20,283773,Female
NER,20,1023829,Female
NGA,20,8898293,Female
NOR,20,170852,Female
FSM,20,5641,Female
PAK,20,10030306,Female
PAN,20,172474,Female
PNG,20,406677,Female
PRY,20,331345,Female
PER,20,1399118,Female
PHL,20,4912579,Female
POL,20,970664,Female
PRT,20,269888,Female
GNB,20,91358,Female
TLS,20,63953,Female
QAT,20,48141,Female
ROU,20,487348,Female
RUS,20,3240763,Female
RWA,20,597072,Female
LCA,20,7951,Female
VCT,20,4547,Female
STP,20,9227,Female
SAU,20,1105071,Female
SEN,20,759602,Female
SRB,20,256066,Female
SYC,20,3094,Female
SLE,20,375779,Female
SGP,20,178217,Female
SVK,20,141680,Female
VNM,20,3320020,Female
SVN,20,46455,Female
SOM,20,765968,Female
ZAF,20,2447270,Female
ZWE,20,705687,Female
ESP,20,1100943,Female
SSD,20,528065,Female
SDN,20,2058304,Female
SUR,20,23513,Female
SWZ,20,54059,Female
SWE,20,263739,Female
CHE,20,237940,Female
SYR,20,785157,Female
TJK,20,408356,Female
THA,20,2357993,Female
TGO,20,370592,Female
TON,20,4650,Female
TTO,20,42419,Female
ARE,20,228503,Female
TUN,20,395179,Female
TUR,20,3320753,Female
TKM,20,228374,Female
UGA,20,2204507,Female
UKR,20,1045248,Female
MKD,20,63239,Female
EGY,20,4105318,Female
GBR,20,2001966,Female
TZA,20,2622051,Female
USA,20,10936013,Female
BFA,20,944924,Female
URY,20,124869,Female
UZB,20,1362649,Female
VEN,20,1046904,Female
WSM,20,7798,Female
YEM,20,1443110,Female
ZMB,20,880144,Female
AFG,25,1498590,Female
ALB,25,115006,Female
DZA,25,1761867,Female
AGO,25,1231078,Female
ATG,25,3672,Female
AZE,25,439126,Female
ARG,25,1745039,Female
AUS,25,871181,Female
AUT,25,294550,Female
BHS,25,16505,Female
BHR,25,68555,Female
BGD,25,7268120,Female
ARM,25,121179,Female
BRB,25,9402,Female
BEL,25,356225,Female
BTN,25,35391,Female
BOL,25,481351,Female
BIH,25,91108,Female
BWA,25,100079,Female
BRA,25,8418590,Female
BLZ,25,18381,Female
SLB,25,24587,Female
BRN,25,16450,Female
BGR,25,188656,Female
MMR,25,2233589,Female
BDI,25,497979,Female
BLR,25,318601,Female
KHM,25,779853,Female
CMR,25,1064780,Female
CAN,25,1343606,Female
CPV,25,25209,Female
CAF,25,178505,Female
LKA,25,731644,Female
TCD,25,622402,Female
CHL,25,783760,Female
CHN,25,46466160,Female
COL,25,2190587,Female
COM,25,35141,Female
COG,25,198545,Female
COD,25,3223399,Female
CRI,25,208623,Female
HRV,25,115469,Female
CUB,25,347272,Female
CYP,25,46448,Female
CZE,25,310432,Female
BEN,25,470966,Female
DNK,25,196885,Female
DOM,25,456260,Female
ECU,25,727724,Female
SLV,25,306826,Female
GNQ,25,56029,Female
ETH,25,4802450,Female
ERI,25,142606,Female
EST,25,41275,Female
FJI,25,34473,Female
FIN,25,175409,Female
FRA,25,1851937,Female
DJI,25,40237,Female
GAB,25,92891,Female
GEO,25,131864,Female
GMB,25,102076,Female
PSE,25,229279,Female
DEU,25,2302127,Female
GHA,25,1239694,Female
KIR,25,4783,Female
GRC,25,251021,Female
GRD,25,4747,Female
GTM,25,804027,Female
GIN,25,530378,Female
GUY,25,33105,Female
HTI,25,496324,Female
HND,25,439733,Female
HUN,25,309831,Female
ISL,25,12401,Female
IND,25,55357930,Female
IDN,25,10278030,Female
IRN,25,3404233,Female
IRQ,25,1646730,Female
IRL,25,136455,Female
ISR,25,279872,Female
ITA,25,1535700,Female
CIV,25,1065934,Female
JAM,25,125259,Female
JPN,25,2998892,Female
KAZ,25,733092,Female
JOR,25,427700,Female
KEN,25,2190500,Female
PRK,25,974407,Female
KOR,25,1629191,Female
KWT,25,89429,Female
KGZ,25,279557,Female
LAO,25,333831,Female
LBN,25,303301,Female
LSO,25,94493,Female
LVA,25,57397,Female
LBR,25,187898,Female
LBY,25,274464,Female
LTU,25,87266,Female
LUX,25,22072,Female
MDG,25,1115386,Female
MWI,25,782145,Female
MYS,25,1413815,Female
MDV,25,20053,Female
MLI,25,712304,Female
MLT,25,14418,Female
MRT,25,183445,Female
MUS,25,51087,Female
MEX,25,5411644,Female
MNG,25,135063,Female
MDA,25,161950,Female
MNE,25,20580,Female
MAR,25,1487258,Female
MOZ,25,1210804,Female
OMN,25,176828,Female
NAM,25,116527,Female
NPL,25,1529827,Female
NLD,25,528262,Female
VUT,25,13140,Female
NZL,25,168383,Female
NIC,25,286865,Female
NER,25,799637,Female
NGA,25,7448235,Female
NOR,25,180652,Female
FSM,25,5106,Female
PAK,25,9337097,Female
PAN,25,163390,Female
PNG,25,349813,Female
PRY,25,314954,Female
PER,25,1406343,Female
PHL,25,4672169,Female
POL,25,1202068,Female
PRT,25,270969,Female
GNB,25,82587,Female
TLS,25,56841,Female
QAT,25,73112,Female
ROU,25,513762,Female
RUS,25,4417248,Female
RWA,25,524874,Female
LCA,25,8460,Female
VCT,25,4052,Female
STP,25,7385,Female
SAU,25,1357837,Female
SEN,25,663938,Female
SRB,25,277789,Female
SYC,25,3351,Female
SLE,25,322912,Female
SGP,25,197273,Female
SVK,25,178172,Female
VNM,25,4205672,Female
SVN,25,53263,Female
SOM,25,582562,Female
ZAF,25,2588762,Female
ZWE,25,601594,Female
ESP,25,1157537,Female
SSD,25,449613,Female
SDN,25,1719858,Female
SUR,25,23061,Female
SWZ,25,48320,Female
SWE,25,358689,Female
CHE,25,274083,Female
SYR,25,730034,Female
TJK,25,402207,Female
THA,25,2395209,Female
TGO,25,315163,Female
TON,25,3735,Female
TTO,25,48332,Female
ARE,25,351157,Female
TUN,25,447386,Female
TUR,25,3159473,Female
TKM,25,272219,Female
UGA,25,1831057,Female
UKR,25,1343703,Female
MKD,25,74386,Female
EGY,25,3998228,Female
GBR,25,2208929,Female
TZA,25,2289014,Female
USA,25,11690875,Female
BFA,25,786300,Female
URY,25,126815,Female
UZB,25,1548646,Female
VEN,25,1025260,Female
WSM,25,6851,Female
YEM,25,1388311,Female
ZMB,25,729752,Female
AFG,30,1179138,Female
ALB,30,101291,Female
DZA,30,1850199,Female
AGO,30,1041425,Female
ATG,30,3691,Female
AZE,30,475654,Female
ARG,30,1660236,Female
AUS,30,935876,Female
AUT,30,304547,Female
BHS,30,14169,Female
BHR,30,73237,Female
BGD,30,6984129,Female
ARM,30,140965,Female
BRB,30,9086,Female
BEL,30,370928,Female
BTN,30,34545,Female
BOL,30,432517,Female
BIH,30,105585,Female
BWA,30,97484,Female
BRA,30,8576223,Female
BLZ,30,16455,Female
SLB,30,21480,Female
BRN,30,17830,Female
BGR,30,232912,Female
MMR,30,2115857,Female
BDI,30,442246,Female
BLR,30,397199,Female
KHM,30,639170,Female
CMR,30,930208,Female
CAN,30,1310409,Female
CPV,30,24800,Female
CAF,30,138406,Female
LKA,30,729105,Female
TCD,30,494224,Female
CHL,30,760568,Female
CHN,30,62295742,Female
COL,30,2024696,Female
COM,30,31456,Female
COG,30,176626,Female
COD,30,2681122,Female
CRI,30,212671,Female
HRV,30,126747,Female
CUB,30,407710,Female
CYP,30,46569,Female
CZE,30,349026,Female
BEN,30,393479,Female
DNK,30,174186,Female
DOM,30,415916,Female
ECU,30,679034,Female
SLV,30,259845,Female
GNQ,30,52577,Female
ETH,30,3757544,Female
ERI,30,134002,Female
EST,30,47859,Female
FJI,30,32532,Female
FIN,30,168473,Female
FRA,30,2009584,Female
DJI,30,41123,Female
GAB,30,92909,Female
GEO,30,145585,Female
GMB,30,81887,Female
PSE,30,181682,Female
DEU,30,2619021,Female
GHA,30,1107554,Female
KIR,30,4697,Female
GRC,30,287614,Female
GRD,30,4558,Female
GTM,30,687365,Female
GIN,30,429991,Female
GUY,30,21953,Female
HTI,30,460863,Female
HND,30,389450,Female
HUN,30,299168,Female
ISL,30,11456,Female
IND,30,53301210,Female
IDN,30,10018019,Female
IRN,30,4254862,Female
IRQ,30,1434787,Female
IRL,30,156015,Female
ISR,30,279304,Female
ITA,30,1662536,Female
CIV,30,873971,Female
JAM,30,115034,Female
JPN,30,3314219,Female
KAZ,30,842509,Female
JOR,30,384420,Female
KEN,30,2030044,Female
PRK,30,911478,Female
KOR,30,1548938,Female
KWT,30,139942,Female
KGZ,30,287326,Female
LAO,30,292854,Female
LBN,30,282214,Female
LSO,30,84139,Female
LVA,30,69510,Female
LBR,30,166488,Female
LBY,30,292584,Female
LTU,30,89530,Female
LUX,30,24496,Female
MDG,30,916564,Female
MWI,30,662669,Female
MYS,30,1416879,Female
MDV,30,22411,Female
MLI,30,583977,Female
MLT,30,15813,Female
MRT,30,165042,Female
MUS,30,44147,Female
MEX,30,5041468,Female
MNG,30,155116,Female
